1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
400	-0.000017	239.937077	0.000021	8.5
401	-0.082285	239.650186	0.001571	8.5
402	-0.000000	239.364207	0.000000	8.7
403	-0.216376	239.079136	0.001079	8.5
404	-0.042860	238.794969	0.000622	8.4
405	-0.000000	238.511701	0.000000	8.4
406	-0.150880	238.229327	0.001378	9.8
407	-0.023846	237.947843	0.000225	10.1
408	-0.283150	237.667244	0.001391	10.7
409	-0.166161	237.387526	0.001286	10.7
410	-0.311411	237.108684	0.001142	8.4
411	-0.000000	236.830714	0.000000	9.3
412	-0.011952	236.553610	0.000069	8.4
413	-0.017092	236.277370	0.000380	8.2
414	-0.091868	236.001989	0.001422	8.3
415	-0.000000	235.727461	0.000000	8.4
416	-0.022556	235.453784	0.000106	8.3
417	-0.000000	235.180952	0.000000	8.6
418	-0.259807	234.908962	0.000629	8.6
419	-0.027692	234.637809	0.000723	8.5
420	-0.424146	234.367488	0.002935	11.9
421	-0.016140	234.097997	0.000333	12.2
422	-0.523341	233.829331	0.002285	10.6
423	-0.326920	233.561485	0.002141	8.5
424	-0.000000	233.294456	0.000000	9.2
425	-0.000000	233.028239	0.000000	10.7
426	-0.000000	232.762831	0.000000	8.0
427	-0.281816	232.498228	0.001258	8.4
428	-0.009219	232.234425	0.000071	11.3
429	-0.000117	231.971419	0.000002	10.2
430	-0.114952	231.709205	0.000946	8.9
431	-0.168777	231.447781	0.001331	12.9
432	-0.057102	231.187141	0.001139	11.8
433	-0.017704	230.927283	0.000262	8.7
434	-0.242870	230.668202	0.001106	8.6
435	-0.324218	230.409895	0.001503	8.7
436	-0.001007	230.152358	0.000063	8.0
437	-0.475096	229.895587	0.002698	8.7
438	-0.168593	229.639578	0.002182	8.6
439	-0.030301	229.384329	0.000727	8.1
440	-0.078188	229.129834	0.000491	8.5
441	-0.000138	228.876091	0.000025	8.3
442	-0.000000	228.623096	0.000000	14.7
443	-0.246345	228.370846	0.002436	8.9
444	-0.000000	228.119336	0.000000	8.3
445	-0.473464	227.868563	0.002764	8.1
446	-0.433815	227.618525	0.002118	9.2
447	-0.102177	227.369216	0.001173	8.5
448	-0.017756	227.120635	0.000283	8.8
449	-0.019525	226.872777	0.000634	8.4
450	-0.422818	226.625638	0.003589	15.8
451	-0.213143	226.379217	0.002733	7.8
452	-0.072517	226.133509	0.001353	19.3
453	-0.352723	225.888510	0.001162	4.5
454	-0.055979	225.644218	0.001620	11.4
455	-0.086698	225.400630	0.000310	8.6
456	-0.095761	225.157741	0.001240	8.7
457	-0.000001	224.915549	0.000001	7.6
458	-0.118248	224.674051	0.001437	10.4
459	-0.285985	224.433242	0.000579	8.7
460	-0.000000	224.193121	0.000000	11.3
461	-0.202292	223.953684	0.001442	11.7
462	-0.416104	223.714927	0.001814	11.7
463	-0.000000	223.476848	0.000000	13.6
464	-0.224162	223.239444	0.000503	8.9
465	-0.519778	223.002710	0.002135	8.6
466	-0.105912	222.766645	0.000307	9.2
467	-0.000000	222.531245	0.000000	11.3
468	-0.073598	222.296508	0.000119	8.8
469	-0.320230	222.062429	0.003147	11.1
470	-0.058376	221.829007	0.001243	8.7
471	-0.285078	221.596238	0.002229	11.4
472	-0.312668	221.364119	0.001579	14.5
473	-0.197886	221.132647	0.002161	8.7
474	-0.051116	220.901820	0.001291	8.3
475	-0.012810	220.671634	0.000062	8.2
476	-0.000000	220.442086	0.000000	11.9
477	-0.339837	220.213174	0.002667	8.5
478	-0.000000	219.984895	0.000000	11.4
479	-0.489057	219.757246	0.001466	12.0
480	-0.000000	219.530224	0.000000	16.0
481	-0.194515	219.303826	0.005269	13.2
482	-0.028001	219.078050	0.000522	16.3
483	-0.000001	218.852893	0.000000	16.1
484	-0.023712	218.628352	0.000575	17.4
485	-0.000000	218.404424	0.000000	8.7
486	-0.118239	218.181106	0.000861	15.4
487	-0.000000	217.958397	0.000000	15.0
488	-0.241592	217.736292	0.001886	8.8
489	-0.028236	217.514790	0.000422	13.9
490	-0.429261	217.293888	0.002569	14.2
491	-0.020668	217.073584	0.000528	13.2
492	-0.049865	216.853873	0.000953	13.2
493	-0.000000	216.634755	0.000000	13.9
494	-0.000000	216.416227	0.000000	15.6
495	-0.000000	216.198285	0.000000	13.3
496	-0.000000	215.980927	0.000000	13.7
497	-0.473681	215.764151	0.002648	8.4
498	-0.000000	215.547955	0.000000	10.1
499	-0.000000	215.332335	0.000000	13.1
500	-0.038778	215.117289	0.001032	12.8
501	-0.000000	214.902815	0.000000	11.5
502	-0.214993	214.688911	0.001137	11.2
503	-0.602740	214.475573	0.000950	9.4
504	-0.011909	214.262800	0.000078	9.0
505	-0.589365	214.050588	0.000907	8.5
506	-0.011764	213.838936	0.000188	8.7
507	-0.365441	213.627842	0.001668	8.8
508	-0.072705	213.417302	0.000631	8.3
509	-0.111797	213.207314	0.001128	8.9
510	-0.050653	212.997877	0.000622	8.2
511	-0.000000	212.788987	0.000000	9.4
512	-0.386976	212.580642	0.001412	8.5
513	-0.000000	212.372841	0.000000	11.4
514	-0.000000	212.165581	0.000000	9.4
515	-0.061680	211.958859	0.001037	8.7
516	-0.489446	211.752673	0.001734	13.9
517	-0.184801	211.547021	0.001575	9.5
518	-0.000000	211.341902	0.000000	11.6
519	-0.044193	211.137311	0.001203	14.0
520	-0.149236	210.933248	0.001531	11.5
521	-0.141051	210.729710	0.000378	14.5
522	-0.000000	210.526695	0.000000	9.7
523	-0.044474	210.324200	0.000912	8.2
524	-0.004640	210.122224	0.000077	8.6
525	-0.515297	209.920765	0.003174	11.7
526	-0.079046	209.719820	0.000946	6.9
527	-0.375573	209.519387	0.001817	8.4
528	-0.498440	209.319463	0.000793	8.5
529	-0.000000	209.120048	0.000000	8.1
530	-0.139536	208.921139	0.001140	8.6
531	-0.633949	208.722733	0.001004	9.8
532	-0.000000	208.524829	0.000000	9.7
533	-0.467835	208.327425	0.001681	9.4
534	-0.007852	208.130518	0.000259	8.6
535	-0.013700	207.934107	0.000241	8.5
536	-0.110395	207.738189	0.000520	8.2
537	-0.031159	207.542762	0.001283	8.6
538	-0.000000	207.347825	0.000000	8.6
539	-0.065475	207.153376	0.000314	8.6
540	-0.379847	206.959412	0.002827	8.4
541	-0.149369	206.765932	0.001526	8.2
542	-0.125490	206.572933	0.000957	8.4
543	-0.037693	206.380414	0.000816	9.7
544	-0.097441	206.188373	0.001567	13.7
545	-0.312902	205.996807	0.003001	9.0
546	-0.000000	205.805716	0.000000	8.9
547	-0.175582	205.615096	0.001204	8.8
548	-0.251516	205.424946	0.001757	13.4
549	-0.000000	205.235265	0.000000	9.1
550	-0.081985	205.046050	0.001198	8.9
551	-0.000000	204.857299	0.000000	14.6
552	-0.199691	204.669011	0.001293	3.9
553	-0.169293	204.481184	0.007131	14.7
554	-0.081324	204.293816	0.000799	14.2
555	-0.359341	204.106905	0.002382	8.6
556	-0.000000	203.920449	0.000000	8.4
557	-0.000000	203.734447	0.000000	8.5
558	-0.373863	203.548896	0.002109	16.3
559	-0.413893	203.363795	0.001463	8.0
560	-0.096506	203.179143	0.002857	8.1
561	-0.053879	202.994937	0.000538	8.6
562	-0.379788	202.811176	0.002675	14.7
563	-0.000000	202.627857	0.000000	9.0
564	-0.244956	202.444980	0.001491	8.4
565	-0.066620	202.262543	0.001070	8.4
566	-0.000000	202.080543	0.000000	9.0
567	-0.000000	201.898979	0.000000	8.9
568	-0.000000	201.717849	0.000000	8.5
569	-0.363815	201.537153	0.002331	8.4
570	-0.119701	201.356887	0.001186	8.7
571	-0.008607	201.177050	0.000207	8.7
572	-0.264238	200.997642	0.002283	8.4
573	-0.326756	200.818659	0.001729	9.5
574	-0.000000	200.640100	0.000000	9.7
575	-0.000000	200.461965	0.000000	8.4
576	-0.000000	200.284250	0.000000	8.5
577	-0.418995	200.106955	0.002041	8.3
578	-0.000000	199.930078	0.000000	8.3
579	-0.115682	199.753617	0.001928	12.2
580	-0.000000	199.577571	0.000000	7.9
581	-0.000000	199.401938	0.000000	8.3
582	-0.369464	199.226717	0.001504	8.7
