1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
333	-0.000000	261.520756	0.000000	74.9
334	-1.284909	261.159871	0.005920	74.4
335	-1.135220	260.800312	0.004201	72.7
336	-0.811895	260.442070	0.006209	70.4
337	-1.023537	260.085137	0.003227	71.2
338	-1.217885	259.729505	0.003147	71.8
339	-1.079235	259.375167	0.004049	72.8
340	-1.169154	259.022116	0.003118	71.8
341	-0.137223	258.670343	0.004078	76.0
342	-0.037288	258.319841	0.002045	73.0
343	-1.104376	257.970602	0.001219	73.2
344	-1.292785	257.622620	0.005707	71.5
345	-0.000000	257.275887	0.000000	73.9
346	-0.077334	256.930396	0.001309	73.6
347	-0.000002	256.586139	0.000000	75.0
348	-1.083320	256.243109	0.002901	73.4
349	-1.467901	255.901300	0.001755	74.0
350	-1.185665	255.560703	0.001009	73.9
351	-0.000000	255.221313	0.000000	71.9
352	-1.447988	254.883122	0.004368	72.0
353	-0.030665	254.546124	0.000986	73.4
354	-1.355727	254.210311	0.002813	71.4
355	-0.461378	253.875677	0.002354	73.5
356	-1.108179	253.542215	0.002879	71.8
357	-1.314146	253.209918	0.001727	72.2
358	-0.822840	252.878781	0.001413	72.2
359	-0.026530	252.548795	0.000968	72.3
360	-0.960944	252.219956	0.001697	72.1
361	-0.000000	251.892255	0.000000	71.6
362	-0.000000	251.565688	0.000000	70.0
363	-0.000000	251.240247	0.000000	71.2
364	-1.155627	250.915926	0.004612	71.8
365	-1.047812	250.592720	0.003482	70.4
366	-0.271942	250.270621	0.005223	71.1
367	-0.888515	249.949624	0.001243	72.8
368	-1.182648	249.629723	0.002866	71.5
369	-0.000000	249.310911	0.000000	69.5
370	-1.193780	248.993182	0.001348	71.4
371	-0.000000	248.676531	0.000000	73.7
372	-1.241422	248.360952	0.004507	73.4
373	-1.374771	248.046438	0.004175	71.2
374	-0.142295	247.732984	0.004024	70.3
375	-1.320251	247.420584	0.002711	71.7
376	-1.317227	247.109233	0.008456	71.6
377	-1.584085	246.798924	0.009086	70.9
378	-1.359547	246.489652	0.001119	71.8
379	-1.595094	246.181412	0.004037	73.5
380	-1.381852	245.874197	0.001003	71.4
381	-1.115629	245.568002	0.004141	72.3
382	-0.699707	245.262822	0.000800	72.0
383	-0.827637	244.958652	0.001077	70.6
384	-0.000000	244.655485	0.000000	70.9
385	-0.000000	244.353317	0.000000	71.8
386	-1.040887	244.052142	0.002434	71.7
387	-0.660950	243.751955	0.001001	72.4
388	-1.243907	243.452750	0.005935	73.4
389	-0.477541	243.154523	0.001985	71.6
390	-1.174521	242.857268	0.003130	72.5
391	-0.000000	242.560980	0.000000	70.2
392	-0.342931	242.265654	0.004224	71.8
393	-1.297104	241.971285	0.017099	71.8
394	-1.336507	241.677868	0.009431	72.5
395	-0.814368	241.385397	0.001705	72.6
396	-0.786530	241.093869	0.003813	71.2
397	-0.943920	240.803278	0.001808	71.3
398	-1.506169	240.513619	0.001783	70.7
399	-0.845528	240.224887	0.001147	72.5
400	-1.234010	239.937077	0.002441	71.0
401	-0.841928	239.650186	0.001598	72.4
402	-1.147098	239.364207	0.001803	72.0
403	-0.000000	239.079136	0.000000	70.9
404	-0.554948	238.794969	0.001493	71.5
405	-0.095473	238.511701	0.001380	70.0
406	-0.975030	238.229327	0.001528	71.3
407	-1.277616	237.947843	0.005110	71.2
408	-0.620368	237.667244	0.001163	72.2
409	-0.921968	237.387526	0.003016	71.0
410	-0.000000	237.108684	0.000000	70.9
411	-1.163789	236.830714	0.005450	71.6
412	-0.221723	236.553610	0.000713	70.5
413	-1.278946	236.277370	0.001663	71.2
414	-0.000000	236.001989	0.000000	72.0
415	-0.176896	235.727461	0.001785	73.2
416	-1.406850	235.453784	0.002937	74.3
417	-1.483802	235.180952	0.011502	72.1
418	-1.253788	234.908962	0.001675	72.4
419	-1.304303	234.637809	0.002275	71.7
420	-0.362606	234.367488	0.003363	72.6
421	-0.080566	234.097997	0.002025	71.5
422	-0.680173	233.829331	0.001135	73.3
423	-0.194628	233.561485	0.001140	71.0
424	-1.345587	233.294456	0.011768	70.8
425	-1.159551	233.028239	0.001610	71.4
426	-1.132723	232.762831	0.004853	70.4
427	-1.325365	232.498228	0.008565	72.2
428	-0.000000	232.234425	0.000000	71.6
429	-1.058344	231.971419	0.001611	72.4
430	-0.966459	231.709205	0.003141	70.1
431	-1.025273	231.447781	0.001509	70.9
432	-0.000000	231.187141	0.000000	72.1
433	-0.000000	230.927283	0.000000	69.8
434	-0.155250	230.668202	0.002098	72.2
435	-1.181382	230.409895	0.002469	72.2
436	-1.016502	230.152358	0.001958	73.0
437	-0.786945	229.895587	0.003137	70.6
438	-0.000000	229.639578	0.000000	71.2
439	-1.170520	229.384329	0.003278	70.5
440	-1.416502	229.129834	0.002357	71.4
441	-1.217710	228.876091	0.005233	71.6
442	-1.373614	228.623096	0.013669	70.8
443	-1.490488	228.370846	0.010143	72.8
444	-1.520333	228.119336	0.002578	69.7
445	-0.864282	227.868563	0.005819	72.3
446	-1.289262	227.618525	0.001673	72.2
447	-0.848517	227.369216	0.001152	70.9
448	-1.132113	227.120635	0.001795	71.2
449	-1.240693	226.872777	0.003186	71.8
450	-0.175627	226.625638	0.001860	73.0
451	-0.000000	226.379217	0.000000	71.4
452	-1.172143	226.133509	0.006136	71.3
453	-0.000000	225.888510	0.000000	71.6
454	-1.190305	225.644218	0.001490	74.4
455	-0.355075	225.400630	0.003043	73.7
456	-0.715402	225.157741	0.001312	71.4
457	-1.137839	224.915549	0.004736	71.8
458	-0.000000	224.674051	0.000000	70.2
459	-1.242104	224.433242	0.001370	72.3
460	-1.246724	224.193121	0.003253	71.4
461	-1.487643	223.953684	0.016225	69.3
462	-1.561454	223.714927	0.005032	70.7
463	-1.275793	223.476848	0.002218	72.2
464	-1.151038	223.239444	0.003928	72.6
465	-1.280117	223.002710	0.001784	70.4
466	-1.343843	222.766645	0.023193	71.8
467	-1.218850	222.531245	0.002944	72.2
468	-0.916108	222.296508	0.001642	71.5
469	-1.063024	222.062429	0.001336	70.2
470	-1.034313	221.829007	0.002806	73.1
471	-0.947586	221.596238	0.004912	72.7
472	-0.819407	221.364119	0.002075	71.1
473	-0.720127	221.132647	0.001468	70.9
474	-1.409075	220.901820	0.009929	71.0
475	-0.059399	220.671634	0.000618	70.6
476	-0.738804	220.442086	0.001471	70.7
477	-1.027072	220.213174	0.002232	71.6
478	-1.243705	219.984895	0.001365	74.1
479	-0.987487	219.757246	0.002571	71.0
480	-1.030337	219.530224	0.001630	71.6
481	-1.278506	219.303826	0.002160	72.3
482	-1.120626	219.078050	0.003843	71.0
483	-0.000000	218.852893	0.000000	73.6
484	-0.729400	218.628352	0.001406	82.4
485	-0.776647	218.404424	0.003472	80.0
486	-1.151286	218.181106	0.003479	79.8
487	-0.579437	217.958397	0.003241	76.2
488	-1.099559	217.736292	0.001172	73.4
489	-0.923405	217.514790	0.001337	71.8
490	-1.200729	217.293888	0.001776	71.2
491	-1.225048	217.073584	0.010543	73.4
492	-0.274576	216.853873	0.002062	72.8
493	-0.000000	216.634755	0.000000	70.7
494	-0.636778	216.416227	0.006134	72.5
495	-0.928800	216.198285	0.002018	71.4
496	-0.848901	215.980927	0.001284	71.5
497	-1.165313	215.764151	0.003524	70.5
498	-0.000000	215.547955	0.000000	72.1
499	-1.246881	215.332335	0.023067	71.7
500	-1.340742	215.117289	0.009201	73.3
501	-1.093646	214.902815	0.003792	71.7
502	-0.000000	214.688911	0.000000	70.7
503	-0.595745	214.475573	0.000960	71.7
504	-0.974985	214.262800	0.001394	74.0
505	-0.634072	214.050588	0.001596	73.2
506	-1.120310	213.838936	0.004930	71.6
507	-0.935322	213.627842	0.002954	71.7
508	-0.222288	213.417302	0.002362	71.3
509	-1.119010	213.207314	0.001108	70.8
510	-0.896318	212.997877	0.001476	71.9
511	-0.945806	212.788987	0.001881	72.3
512	-0.767978	212.580642	0.004335	71.1
513	-0.000000	212.372841	0.000000	71.3
