1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
375	-0.619869	132.699803	235.577090	0.002806	5.7
376	-0.588175	133.699800	234.054294	0.005910	6.1
377	-0.613320	133.088552	234.982755	0.007138	5.7
378	-0.585195	132.476154	235.920380	0.005104	6.5
379	-0.635333	133.476154	234.393151	0.005359	5.7
380	-0.609441	134.476154	232.885568	0.002246	10.3
381	-0.600960	135.476154	231.397255	0.008346	6.8
382	-0.607597	134.863756	232.306428	0.003305	5.9
383	-0.574771	135.863756	230.825485	0.003510	6.2
384	-0.606156	135.251358	231.730162	0.003963	5.7
385	-0.651977	134.638960	232.641958	0.003984	10.9
386	-0.613071	134.026575	233.560940	0.001866	6.7
387	-0.581160	134.498002	232.852846	0.003688	8.0
388	-0.568294	133.891640	233.764407	0.004082	7.9
389	-0.615930	133.279242	234.692315	0.005466	5.7
390	-0.583115	134.279242	233.180894	0.002565	5.8
391	-0.587804	133.666844	234.104165	0.006869	5.9
392	-0.609484	133.054446	235.034777	0.003930	6.6
393	-0.586406	132.442048	235.972817	0.008802	6.3
394	-0.586759	133.442048	234.444912	0.004063	5.8
395	-0.598364	134.442048	232.936666	0.006432	6.0
396	-0.632073	135.442048	231.447701	0.004211	9.5
397	-0.614405	136.442048	229.977651	0.004911	6.6
398	-0.614153	137.442048	228.526157	0.005602	9.1
399	-0.611353	138.441981	227.092967	0.005341	5.8
400	-0.624835	139.441981	225.677545	0.005313	6.3
401	-0.615662	138.829583	226.542244	0.002821	5.9
402	-0.621645	138.218108	227.412276	0.006286	6.1
403	-0.586598	139.218108	225.992884	0.002165	7.8
404	-0.622647	140.218108	224.591101	0.004486	5.9
405	-0.606758	141.218108	223.206600	0.003196	5.7
406	-0.606058	142.218108	221.839064	0.003281	5.8
407	-0.582862	143.218108	220.488183	0.003044	11.2
408	-0.618664	142.682412	221.209792	0.002718	9.5
409	-0.628239	143.682412	219.866541	0.003769	11.8
410	-0.580569	144.682412	218.539505	0.004705	4.8
411	-0.624436	145.682412	217.228392	0.002857	6.1
412	-0.634918	146.682412	215.932917	0.005260	9.9
413	-0.615667	146.070014	216.724423	0.003797	6.8
414	-0.612451	145.457617	217.521751	0.004125	7.8
415	-0.591827	146.457617	216.222785	0.004642	5.9
416	-0.614595	147.457617	214.939241	0.003411	6.0
417	-0.634195	148.457617	213.670846	0.002964	5.8
418	-0.606457	149.457617	212.417333	0.006086	9.5
419	-0.613362	148.845219	213.183230	0.007388	7.8
420	-0.641350	149.845219	211.935415	0.002416	5.8
